LSOA11CD,LSOA11NM,sumarea,agvarea,count,Green_rate, Per_capita_green_area,Theft,Violence_Against_the_Person,sum
E01000119,Barnet 009C,33233.7987,16616.89935,2,0.082976892,19.78202304,5,17,73
E01000120,Barnet 009D,28863.6334,14431.8167,2,0.118795055,19.19124561,9,5,69
E01000122,Barnet 009E,11581.5817,2895.395425,4,0.049174826,7.87327104,2,10,45
E01000135,Barnet 038A,55922.593,27961.2965,2,0.167579755,35.75613363,9,23,111
E01000136,Barnet 038B,154020.489,22002.927,7,0.296091714,100.5355672,13,13,85
E01000172,Barnet 003D,30152.328,10050.776,3,0.055270586,17.97992129,4,21,68
E01000177,Barnet 029A,4118.0273,2059.01365,2,0.024508394,2.529500799,4,8,56
E01000178,Barnet 027B,123382.1194,41127.37313,3,0.293913448,68.89007225,14,15,88
E01000180,Barnet 029C,324.6127,324.6127,1,0.001910619,0.201999191,8,35,100
E01000182,Barnet 029E,52768.7321,52768.7321,1,0.24345896,31.20563696,23,39,158
E01000183,Barnet 033A,828.2735,828.2735,1,0.003628893,0.562303802,9,11,60
E01000188,Barnet 014C,175514.0231,87757.01155,2,0.054827104,112.9433868,69,19,147
E01000190,Barnet 014E,8310.3698,8310.3698,1,0.03395668,5.263058771,5,19,66
E01000191,Barnet 014F,355.3981,355.3981,1,0.001377852,0.233047934,5,10,51
E01000193,Barnet 018B,21918.5848,10959.2924,2,0.072267828,12.82538607,248,74,443
E01000196,Barnet 028A,25357.7108,25357.7108,1,0.103004094,14.07198158,57,49,214
E01000197,Barnet 023A,37256.7399,12418.9133,3,0.133559354,20.35887426,10,38,121
E01000198,Barnet 025A,40312.9358,20156.4679,2,0.121995783,21.29579282,8,23,74
E01000199,Barnet 025B,30030.0832,10010.02773,3,0.089740405,18.57148002,4,17,68
E01000200,Barnet 028B,21778.1938,21778.1938,1,0.079115687,11.80389908,4,18,94
E01000201,Barnet 028C,4399.2923,4399.2923,1,0.011190377,2.873476355,6,12,80
E01000204,Barnet 025C,10008.3047,3336.101567,3,0.031086727,5.791842998,21,20,109
E01000205,Barnet 035A,61244.063,15311.01575,4,0.161616834,40.23920039,5,25,105
E01000206,Barnet 033B,273123.9094,34140.48868,8,0.206630949,173.301973,8,16,125
E01000207,Barnet 033C,41403.1901,10350.79753,4,0.120140517,26.15488951,26,6,86
E01000208,Barnet 033D,11030.0143,5515.00715,2,0.027072748,6.919707842,10,20,89
E01000209,Barnet 035B,47915.497,15971.83233,3,0.119450013,30.65610813,6,20,91
E01000210,Barnet 033E,173843.5253,86921.76265,2,0.346721091,112.3020189,9,17,85
E01000211,Barnet 035C,36261.5741,36261.5741,1,0.130891683,18.00475377,126,41,265
E01000212,Barnet 035D,22925.7719,22925.7719,1,0.06643133,16.05446211,9,13,71
E01000213,Barnet 033F,39405.8758,39405.8758,1,0.092113575,27.4032516,2,4,42
E01000214,Barnet 038E,376.9267,376.9267,1,0.001126677,0.22665466,24,18,89
E01000215,Barnet 037B,6730.1155,6730.1155,1,0.030196189,3.310435563,6,22,76
E01000217,Barnet 035F,7455.1132,7455.1132,1,0.035136228,4.321804754,6,13,49
E01000225,Barnet 037F,43042.9004,21521.4502,2,0.139271934,24.23586734,7,20,88
E01000228,Barnet 007A,1472305.996,736152.998,2,0.507706483,994.1296394,8,14,54
E01000234,Barnet 021D,1082.4473,541.22365,2,0.003931575,0.636359377,5,23,75
E01000237,Barnet 032A,81.7914,81.7914,1,0.00024737,0.04013317,47,71,239
E01000241,Barnet 031C,70820.7036,35410.3518,2,0.212193593,40.60820161,4,22,80
E01000246,Barnet 002B,655150.1115,131030.0223,5,0.606447472,435.8949511,2,17,54
E01000248,Barnet 001A,11315.0351,11315.0351,1,0.04111484,6.81218248,88,23,169
E01000249,Barnet 001B,3555.551,3555.551,1,0.004390808,2.331508852,5,6,48
E01000250,Barnet 001C,172071.2831,57357.09437,3,0.294093964,77.09286877,126,70,325
E01000253,Barnet 007B,207987.362,69329.12067,3,0.062659176,122.9966659,13,13,83
E01000254,Barnet 001D,209098.7051,41819.74102,5,0.137225451,134.9894804,11,7,61
E01000256,Barnet 016A,155778.1231,51926.04103,3,0.280245208,87.12422992,9,27,110
E01000258,Barnet 016B,172677.1785,43169.29463,4,0.217663221,104.1478761,150,28,237
E01000259,Barnet 025D,430354.582,143451.5273,3,0.331717785,165.7121995,23,24,119
E01000261,Barnet 017C,7167.7756,7167.7756,1,0.006002623,4.477061587,7,14,69
E01000262,Barnet 017D,97283.1648,13897.59497,7,0.043942146,43.04564814,12,31,136
E01000263,Barnet 016C,6858.0148,6858.0148,1,0.017328522,4.337770272,4,5,60
E01000266,Barnet 011B,8221.9605,8221.9605,1,0.012963092,5.384388016,1,10,47
E01000267,Barnet 005A,3819.115,3819.115,1,0.013806977,2.512575658,6,4,57
E01000271,Barnet 008A,16.1024,16.1024,1,4.60766E-05,0.01096147,15,11,81
E01000275,Barnet 012A,39573.0579,7914.61158,5,0.11934105,24.17413433,2,11,50
E01000276,Barnet 020A,62236.3793,20745.45977,3,0.121632338,40.94498638,6,2,36
E01000278,Barnet 020B,31091.3114,31091.3114,1,0.113395302,20.53587279,2,5,34
E01000279,Barnet 007C,299657.0392,59931.40784,5,0.059608628,206.8026496,4,25,83
E01000280,Barnet 007D,261611.6388,130805.8194,2,0.257538004,189.4363786,0,8,34
E01000282,Barnet 008E,110396.9149,110396.9149,1,0.209166001,64.7489237,11,14,82
E01000283,Barnet 012C,30112.0255,7528.006375,4,0.090636163,21.05736049,1,6,40
E01000298,Barnet 023D,71548.3504,71548.3504,1,0.267153489,39.48584459,50,28,154
E01000301,Barnet 020C,10324.8261,10324.8261,1,0.035748498,6.708788889,5,6,64
E01000303,Barnet 020D,18064.1315,18064.1315,1,0.085096562,11.52784397,1,5,36
E01000309,Barnet 031D,12322.6817,12322.6817,1,0.042773607,6.763272064,8,28,92
E01000311,Barnet 034D,97533.8516,48766.9258,2,0.287780565,59.76338946,4,19,87
E01000320,Barnet 011D,11.8343,11.8343,1,4.98485E-05,0.008023254,11,19,86
E01000348,Bexley 020A,8405.8922,4202.9461,2,0.028527683,5.675821877,2,6,40
E01000424,Bexley 026A,17005.4621,17005.4621,1,0.043839997,10.04457301,15,9,62
E01000444,Bexley 023B,60986.8274,20328.94247,3,0.044059712,37.25523971,2,11,45
E01000448,Bexley 023D,4102.8767,4102.8767,1,0.00891222,3.07331588,1,7,37
E01000449,Bexley 023E,15707.1514,15707.1514,1,0.034535133,10.50645579,13,13,58
E01000458,Bexley 027E,71317.6369,71317.6369,1,0.213261291,48.78087339,5,12,60
E01000460,Bexley 022E,11924.2559,3974.751967,3,0.023414323,8.813197265,3,12,53
E01000461,Bexley 024E,131736.8456,43912.28187,3,0.240268211,79.26404669,6,12,61
E01000479,Brent 009A,1197.5,1197.5,1,0.00386029,0.721820374,8,28,82
E01000480,Brent 006A,4571.5875,4571.5875,1,0.015428887,2.613829331,5,18,80
E01000489,Brent 030A,13500.4015,6750.20075,2,0.042226576,8.539153384,25,34,142
E01000491,Brent 030B,13732.6916,13732.6916,1,0.037503468,6.880106012,17,27,139
E01000492,Brent 030C,386.16,193.08,2,0.002394007,0.293657795,12,23,77
E01000493,Brent 030D,546.7522,546.7522,1,0.002976852,0.333996457,5,18,64
E01000512,Brent 018D,232.1017,232.1017,1,0.001514689,0.136369976,11,15,86
E01000530,Brent 033A,138.0118,138.0118,1,0.000778154,0.075664364,17,32,105
E01000538,Brent 004B,77764.5677,25921.52257,3,0.196058742,49.15585822,6,13,63
E01000539,Brent 004C,50153.8089,16717.9363,3,0.177833426,32.54627443,8,18,64
E01000540,Brent 004D,53895.5177,53895.5177,1,0.142589275,36.02641557,8,20,63
E01000546,Brent 028B,149.7012,149.7012,1,0.001569292,0.091003769,27,37,137
E01000555,Brent 015C,13001.607,13001.607,1,0.063307919,8.685108216,5,16,83
E01000558,Brent 015F,1701.7183,1701.7183,1,0.009819442,1.128460411,23,19,173
E01000560,Brent 023D,1892.4711,1892.4711,1,0.008994779,1.170359369,8,17,116
E01000562,Brent 008A,7385.5531,7385.5531,1,0.023936484,4.771029134,4,13,70
E01000563,Brent 008B,26475.9921,13237.99605,2,0.069402259,17.88918385,9,18,94
E01000568,Brent 008D,201042.8757,201042.8757,1,0.250532078,88.95702465,71,189,418
E01000569,Brent 008E,121115.0972,121115.0972,1,0.325005455,77.38983847,5,12,45
E01000580,Brent 032B,221547.859,110773.9295,2,0.496361162,111.8928581,35,41,208
E01000646,Bromley 016A,1390.1793,1390.1793,1,0.003940958,0.847153748,60,16,130
E01000650,Bromley 022A,123368.3109,123368.3109,1,0.139487521,64.55693925,4,12,70
E01000651,Bromley 020A,12654.1009,12654.1009,1,0.044188358,7.772789251,2,14,53
E01000652,Bromley 022B,76734.863,76734.863,1,0.130865548,47.22145415,6,17,71
E01000666,Bromley 033B,414287.2017,51785.90021,8,0.139307059,228.3832424,18,34,120
E01000667,Bromley 033C,60771.018,30385.509,2,0.05729954,37.51297407,6,20,63
E01000672,Bromley 011A,29095.1498,29095.1498,1,0.088469675,19.14154592,66,13,142
E01000673,Bromley 011B,37403.5298,12467.84327,3,0.078865017,23.80873953,4,10,90
E01000675,Bromley 018B,14709.6224,7354.8112,2,0.025497307,9.057649261,870,221,1468
E01000680,Bromley 037A,314080.076,34897.78622,9,0.038053121,195.202036,31,19,119
E01000681,Bromley 035A,7110.3398,7110.3398,1,0.022618754,4.170287273,0,3,24
E01000684,Bromley 035D,23602.5692,7867.523067,3,0.057651235,11.59261749,2,14,39
E01000686,Bromley 037C,80369.4709,26789.82363,3,0.181122455,53.29540511,5,17,60
E01000687,Bromley 037D,27378.93,27378.93,1,0.047664947,17.07980661,40,18,99
E01000688,Bromley 037E,5075.7892,1691.929733,3,0.005496,3.718526886,4,14,61
E01000690,Bromley 002B,627.6185,627.6185,1,0.001887837,0.447659415,19,11,71
E01000692,Bromley 002D,13481.6208,6740.8104,2,0.038246083,8.559759238,39,30,120
E01000693,Bromley 010A,1445161.696,206451.6708,7,0.54154028,898.1738322,171,41,316
E01000694,Bromley 007C,285814.3025,71453.57563,4,0.278954927,175.669516,3,16,69
E01000695,Bromley 007D,62653.164,12530.6328,5,0.082945179,41.93652209,6,12,60
E01000696,Bromley 007E,450513.0482,90102.60964,5,0.220590587,297.564761,10,29,114
E01000697,Bromley 007F,44220.4199,22110.20995,2,0.086443264,27.38106495,6,17,70
E01000698,Bromley 010B,590107.8654,118021.5731,5,0.521125664,499.245233,5,26,77
E01000710,Bromley 006B,2678.3897,1339.19485,2,0.004914178,1.668778629,15,32,113
E01000711,Bromley 006C,308.9087,308.9087,1,0.001108229,0.17970256,23,43,136
E01000712,Bromley 012A,2259.2159,2259.2159,1,0.006294046,1.3767312,9,22,84
E01000713,Bromley 012B,1908.4704,1908.4704,1,0.004564447,1.127271353,10,16,88
E01000714,Bromley 006D,12206.294,6103.147,2,0.037303105,6.544929759,146,144,456
E01000747,Bromley 042B,333552.2519,41694.03149,8,0.033560785,173.7251312,19,37,112
E01000748,Bromley 042C,203276.9157,50819.22893,4,0.020569682,126.8894605,13,11,67
E01000749,Bromley 036A,931896.1788,93189.61788,10,0.101131297,586.8363846,3,11,69
E01000751,Bromley 036C,20950.0693,20950.0693,1,0.011382712,10.4384999,19,61,156
E01000753,Bromley 031A,382254.3603,127418.1201,3,0.441403103,211.6580068,9,11,44
E01000755,Bromley 031C,8157.0174,2719.0058,3,0.023729334,5.419945116,0,8,28
E01000756,Bromley 033D,113649.4237,28412.35593,4,0.11270161,72.71236321,64,63,199
E01000757,Bromley 031D,91385.6177,45692.80885,2,0.16923951,60.96438806,5,4,34
E01000759,Bromley 034A,509859.4201,63732.42751,8,0.111047498,330.6481324,3,14,51
E01000763,Bromley 027A,153954.9496,51318.31653,3,0.181391659,106.0295796,8,2,42
E01000765,Bromley 034D,327251.7513,81812.93782,4,0.141729104,192.0491498,22,69,171
E01000766,Bromley 027C,817.9032,817.9032,1,0.002208157,0.477189732,1,2,32
E01000767,Bromley 027D,22323.1225,11161.56125,2,0.071195174,13.56204283,5,14,60
E01000768,Bromley 034E,74207.0182,37103.5091,2,0.156170706,47.72155511,0,33,79
E01000769,Bromley 024A,17177.2018,17177.2018,1,0.014343311,12.12223133,18,194,310
E01000770,Bromley 012D,199607.9101,66535.97003,3,0.290831558,139.683632,13,20,83
E01000771,Bromley 041C,81561.445,81561.445,1,0.219753274,49.88467584,22,25,100
E01000772,Bromley 012E,9.5857,9.5857,1,2.88956E-05,0.006323021,3,12,63
E01000773,Bromley 024B,23956.0697,23956.0697,1,0.077677618,15.75021019,8,9,52
E01000775,Bromley 024C,98424.1862,49212.0931,2,0.088906377,43.43521015,36,29,129
E01000794,Bromley 035E,872.6106,872.6106,1,0.001899278,0.561887057,12,1,41
E01000797,Bromley 013E,114605.7131,57302.85655,2,0.174383181,73.37113515,110,28,288
E01000804,Bromley 004D,16465.9555,16465.9555,1,0.024702647,11.46654283,8,15,117
E01000807,Bromley 022C,105708.6013,35236.20043,3,0.130239368,69.00039249,36,39,141
E01000809,Bromley 022D,197794.2613,49448.56533,4,0.360506439,130.3851426,1,13,44
E01000811,Bromley 025C,32561.8459,10853.94863,3,0.110179926,24.66806508,1,11,35
E01000812,Bromley 028D,10530.6689,5265.33445,2,0.027508927,7.034514963,13,22,74
E01000813,Bromley 025D,223704.9038,74568.30127,3,0.366402466,138.9471452,63,26,119
E01000815,Bromley 025E,15657.8764,15657.8764,1,0.031359175,10.18729759,3,2,43
E01000823,Bromley 008E,5876.8487,2938.42435,2,0.024215221,3.506472971,8,23,91
E01000826,Bromley 021A,14012.8647,14012.8647,1,0.027267647,8.623301354,6,6,53
E01000827,Bromley 021B,28390.4063,28390.4063,1,0.075758411,16.77919994,57,24,116
E01000829,Bromley 018E,543.7422,543.7422,1,0.002454061,0.313757761,5,14,50
E01000831,Bromley 021D,5990.9389,5990.9389,1,0.014729172,3.653011524,6,9,47
E01000834,Bromley 027E,112.9132,112.9132,1,0.00053801,0.085025,4,2,26
E01000836,Bromley 030C,53.8033,53.8033,1,0.000253467,0.03791635,2,11,39
E01000838,Bromley 030E,19146.4297,19146.4297,1,0.03515856,13.09605315,12,13,51
E01000839,Bromley 030F,1826.1054,608.7018,3,0.006811638,1.227221371,1,6,30
E01000840,Bromley 030G,338609.9815,84652.49537,4,0.42303161,218.1765345,4,12,43
E01000841,Bromley 030H,10260.6584,10260.6584,1,0.030398843,6.58156408,11,17,59
E01000843,Camden 014A,2035.1193,1017.55965,2,0.024076133,1.212824374,17,43,125
E01000850,Camden 026A,7165.2352,2388.411733,3,0.036622465,4.229772845,991,88,1391
E01000851,Camden 026B,1451.5113,725.75565,2,0.010707495,0.609110911,276,52,468
E01000852,Camden 026C,10450.5526,5225.2763,2,0.084053193,6.585099307,311,44,536
E01000854,Camden 026D,678.4995,339.24975,2,0.003558729,0.370157938,710,208,1177
E01000855,Camden 028A,34163.8346,11387.94487,3,0.106184333,19.36725317,976,121,1447
E01000857,Camden 018A,900.4815,900.4815,1,0.011914645,0.622309261,18,25,89
E01000860,Camden 018D,124268.5817,31067.14543,4,0.592839422,95.07925149,17,23,90
E01000862,Camden 018E,10250.5596,5125.2798,2,0.060424668,5.987476402,165,65,404
E01000863,Camden 021A,4199.8747,4199.8747,1,0.025723483,2.83583707,913,407,1914
E01000865,Camden 015B,5811.4927,5811.4927,1,0.053602591,3.861456944,78,45,221
E01000866,Camden 009A,4824.5268,2412.2634,2,0.034051126,2.376614187,61,35,202
E01000869,Camden 015E,2443.0552,1221.5276,2,0.021408101,1.157846066,33,51,162
E01000871,Camden 005A,101523.6939,33841.2313,3,0.335586056,61.01183528,25,37,131
E01000872,Camden 005B,1658.8645,1658.8645,1,0.010949489,0.872168507,35,48,226
E01000873,Camden 005C,1095.7097,365.2365667,3,0.008821672,0.668523307,14,29,102
E01000874,Camden 005D,705.5443,705.5443,1,0.008213292,0.452562091,5,15,58
E01000877,Camden 005E,18.7744,18.7744,1,0.000167054,0.011927827,10,20,92
E01000879,Camden 004B,9072.7879,9072.7879,1,0.050456578,6.22276262,22,27,108
E01000885,Camden 004E,607.4136,151.8534,4,0.00195713,0.409308356,6,11,73
E01000892,Camden 006D,169.2445,169.2445,1,0.001392285,0.091830982,32,25,134
E01000893,Camden 002A,795795.4872,132632.5812,6,1.48827856,508.1708092,25,13,85
E01000894,Camden 002B,157671.7663,39417.94158,4,0.70627219,113.5145906,55,22,134
E01000896,Camden 002D,8055.3994,1611.07988,5,0.055061284,4.76087435,31,17,104
E01000898,Camden 008E,4441.954,4441.954,1,0.025743351,2.56908849,154,107,385
E01000899,Camden 002E,1463534.463,58541.37852,25,1.353664749,877.9450888,22,15,142
E01000903,Camden 006E,6152.6044,6152.6044,1,0.059856325,4.275611119,44,21,132
E01000909,Camden 001C,14994.6634,14994.6634,1,0.066300764,9.290373854,22,17,121
E01000910,Camden 003A,2949.1473,1474.57365,2,0.022736303,2.003496807,27,10,111
E01000913,Camden 001E,1734614.651,108413.4157,16,1.077953793,1014.394533,61,99,350
E01000914,Camden 028B,44040.0386,7340.006433,6,0.098242647,24.99434654,885,187,1511
E01000919,Camden 028D,5858.721,1952.907,3,0.039075227,2.908997517,792,150,1405
E01000921,Camden 003C,2.9789,2.9789,1,2.40455E-05,0.001515209,145,92,332
E01000923,Camden 003D,936.6324,468.3162,2,0.010963118,0.626929317,14,19,67
E01000924,Camden 009C,4885.7895,2442.89475,2,0.050338296,2.984599572,15,34,120
E01000933,Camden 020C,410.2406,410.2406,1,0.003804237,0.245506044,96,47,242
E01000946,Camden 021B,265767.0165,44294.50275,6,0.55044394,175.3080584,173,60,344
E01000947,Camden 021C,11554.1337,5777.06685,2,0.073914502,5.9130674,416,192,896
E01000948,Camden 021D,6169.8409,1542.460225,4,0.03097521,3.554055818,49,75,207
E01000960,Camden 017A,626.4808,626.4808,1,0.005430675,0.353145885,117,41,285
E01000963,Camden 017C,9230.0226,9230.0226,1,0.048207245,4.799803744,168,49,324
E01000964,Camden 016B,54.4287,54.4287,1,0.000437624,0.034514077,15,34,88
E01000966,Camden 016D,117.7301,117.7301,1,0.000910881,0.077863823,12,12,70
E01000967,Camden 017D,134758.4829,67379.24145,2,0.360658056,95.64122278,11,14,96
E01000969,Camden 010A,1148.1615,574.08075,2,0.006841321,0.565040108,62,25,204
E01000970,Camden 010B,1648.2039,1648.2039,1,0.024098248,1.141415443,18,20,82
E01000971,Camden 010C,1161.6334,1161.6334,1,0.014200399,0.785949526,4,13,51
E01000972,Camden 010D,2707.0137,1353.50685,2,0.019137183,1.347443355,130,56,308
E01000973,Camden 010E,3173.6813,1586.84065,2,0.013674713,1.683650557,101,82,357
E01000986,Croydon 021B,32070.129,32070.129,1,0.099110286,18.45231818,18,18,89
E01001017,Croydon 043A,552792.3919,110558.4784,5,0.411548943,340.3894039,1,6,32
E01001019,Croydon 044B,71113.3418,14222.66836,5,0.119922295,47.06376029,4,11,44
E01001027,Croydon 043E,67979.1199,67979.1199,1,0.04694124,42.97036656,23,23,87
E01001028,Croydon 038A,39877.3197,39877.3197,1,0.045862239,24.46461331,4,15,68
E01001032,Croydon 035A,180753.7616,180753.7616,1,0.277256494,129.4797719,7,5,40
E01001036,Croydon 029A,102331.748,34110.58267,3,0.12167981,67.27925575,10,21,90
E01001039,Croydon 029D,76697.7378,76697.7378,1,0.166821455,52.03374342,3,8,45
E01001044,Croydon 023A,65960.7674,65960.7674,1,0.146813933,34.31881759,8,39,106
E01001049,Croydon 023C,468990.4946,117247.6236,4,0.337845524,330.5077481,13,10,92
E01001062,Croydon 026A,98654.3142,12331.78928,8,0.079434715,62.95744365,87,27,172
E01001064,Croydon 026C,1104122.436,84932.49506,13,0.31784762,704.1597168,32,27,124
E01001067,Croydon 041D,94089.4218,18817.88436,5,0.138054595,57.68818013,5,6,48
E01001068,Croydon 042A,207355.9528,29622.27897,7,0.272315087,107.7733642,6,32,90
E01001069,Croydon 040A,63657.4525,12731.4905,5,0.157453027,45.96205957,7,11,45
E01001072,Croydon 042C,734833.8596,27216.06887,27,0.339255275,493.8399594,0,8,31
E01001084,Croydon 002A,121928.905,20321.48417,6,0.204336514,66.7007139,10,26,111
E01001092,Croydon 037B,34310.1346,17155.0673,2,0.058550295,19.30789792,10,45,115
E01001094,Croydon 038E,14030.3514,14030.3514,1,0.011977629,8.851956719,7,6,42
E01001102,Croydon 035C,142086.1545,47362.0515,3,0.219849821,97.11972283,38,15,91
E01001103,Croydon 039A,182272.7485,60757.58283,3,0.248636527,108.4956836,13,11,52
E01001104,Croydon 042D,495913.5618,247956.7809,2,0.292273843,297.8459831,4,12,54
E01001107,Croydon 035D,87500.3335,43750.16675,2,0.114711296,54.14624598,4,9,45
E01001108,Croydon 035E,8608.5192,8608.5192,1,0.015979517,5.031279486,2,16,39
E01001121,Croydon 039D,279596.9398,69899.23495,4,0.126958058,213.7591283,5,11,33
E01001122,Croydon 033B,60758.2649,20252.75497,3,0.049181655,39.47905452,7,13,56
E01001123,Croydon 033C,297080.6929,74270.17323,4,0.399408303,196.2223863,6,13,45
E01001124,Croydon 033D,66084.6252,22028.2084,3,0.110236523,42.01184056,3,8,22
E01001129,Croydon 026D,6610.8864,3305.4432,2,0.022882223,4.543564536,4,6,41
E01001200,Ealing 025A,3628.2013,3628.2013,1,0.026838608,2.393272625,16,20,80
E01001208,Ealing 018E,111468.429,37156.143,3,0.20897503,81.60207101,7,13,52
E01001209,Ealing 013A,82964.8334,41482.4167,2,0.301391645,48.46076717,41,29,112
E01001212,Ealing 018F,52526.4903,26263.24515,2,0.183800452,31.50959226,5,15,50
E01001221,Ealing 020A,9411.8239,4705.91195,2,0.030798812,5.057401343,613,222,1141
E01001225,Ealing 020C,11356.7517,11356.7517,1,0.048685911,6.344554022,159,90,382
E01001228,Ealing 019E,2434.0873,2434.0873,1,0.009089274,1.343315287,24,38,107
E01001230,Ealing 031B,1384.7827,1384.7827,1,0.007184672,0.930633535,19,41,112
E01001231,Ealing 027A,2341.8376,2341.8376,1,0.00588687,1.255004073,71,23,171
E01001234,Ealing 027B,88449.14,88449.14,1,0.293259367,63.13286224,29,51,211
E01001235,Ealing 020D,30146.2669,15073.13345,2,0.110658805,18.87681083,30,41,138
E01001237,Ealing 031E,41174.6402,10293.66005,4,0.169748233,25.84723176,9,23,116
E01001238,Ealing 015B,26275.0853,26275.0853,1,0.064324915,9.161466283,50,87,253
E01001251,Ealing 030A,14412.5185,3603.129625,4,0.07660404,8.71373549,21,31,100
E01001254,Ealing 030D,24882.9987,3554.7141,7,0.119241609,14.76735828,13,22,78
E01001255,Ealing 028C,59090.1015,59090.1015,1,0.33690724,36.7019264,4,12,46
E01001273,Ealing 020F,3027.3542,3027.3542,1,0.007696948,1.865282933,28,20,130
E01001279,Ealing 013C,424.8752,424.8752,1,0.001678751,0.288442091,6,17,70
E01001280,Ealing 011D,116687.7996,23337.55992,5,0.320427736,67.06195379,11,14,79
E01001281,Ealing 013D,56238.2119,14059.55298,4,0.194691436,35.14888244,4,13,49
E01001290,Ealing 022D,147487.2696,14748.72696,10,0.291455615,79.46512371,22,24,115
E01001301,Ealing 039B,92795.5392,46397.7696,2,0.371541769,52.07381549,26,38,145
E01001302,Ealing 039C,84077.1188,84077.1188,1,0.251210304,51.86743911,14,16,93
E01001303,Ealing 032A,5269.8582,5269.8582,1,0.032506147,3.215288713,44,24,126
E01001305,Ealing 035C,2626.0976,2626.0976,1,0.017499558,1.530359907,5,6,45
E01001306,Ealing 035D,3844.064,3844.064,1,0.024798446,2.392074673,11,4,50
E01001354,Ealing 027E,8340.9321,4170.46605,2,0.031198119,4.533115272,204,53,330
E01001375,Ealing 034A,9.768,9.768,1,6.98025E-05,0.005866667,13,14,63
E01001380,Ealing 040C,5295.8039,5295.8039,1,0.03003916,3.010690108,21,32,103
E01001381,Ealing 034D,819.7835,819.7835,1,0.002873909,0.497139782,64,50,251
E01001382,Ealing 032B,61448.8823,30724.44115,2,0.294520877,39.23938844,8,7,36
E01001385,Ealing 032D,25156.881,25156.881,1,0.159373797,14.95652854,20,11,81
E01001386,Ealing 031F,118284.5355,23656.9071,5,0.384271026,65.97018154,16,8,89
E01001387,Ealing 032E,44674.1113,8934.82226,5,0.179230338,28.89657911,31,59,175
E01001399,Enfield 021B,31529.7668,31529.7668,1,0.13316221,21.9413826,6,24,75
E01001412,Enfield 004C,1426140.938,54851.57452,26,0.099527207,777.612289,41,56,265
E01001413,Enfield 004D,180555.356,45138.839,4,0.352662313,110.6344093,2,15,64
E01001416,Enfield 013A,9068,9068,1,0.027659554,5.23254472,3,13,81
E01001417,Enfield 011B,1314394.027,328598.5069,4,0.230920276,665.8531039,24,17,127
E01001422,Enfield 011D,260210.2402,28912.24891,9,0.176783783,156.9422438,6,17,87
E01001451,Enfield 017A,114484.0165,28621.00413,4,0.18506503,69.76478763,64,26,135
E01001453,Enfield 017C,73146.8422,36573.4211,2,0.1406591,43.61767573,3,7,71
E01001455,Enfield 021F,4978.1516,4978.1516,1,0.020976588,3.338800537,4,16,80
E01001457,Enfield 010A,13774.6668,3443.6667,4,0.051519343,8.435190937,21,22,99
